object_id,year,agency,fire_name,alarm_date,cont_date,cause,gis_acres,shape_area,shape_length,geometry,fire_season
38414,2009,USF,SHEEP,2009-10-03,2009-10-24,9.0,7237.87304688,43036315.3487716,64242.8704005475,"POLYGON ((-117.59166535812948 34.34437957786029, -117.60270573651464 34.341396888902516, -117.59349914481447 34.31221541203633, -117.55773792122613 34.319546272754984, -117.5392022830796 34.309027865668035, -117.55051602419562 34.302829322206165, -117.54542388627831 34.29710055722236, -117.51971837613264 34.2984752845659, -117.50198818543615 34.26413359398618, -117.49078158997735 34.26822577175041, -117.49848340925347 34.31403792593998, -117.59166535812948 34.34437957786029))",True
38422,2009,CDF,BRYSON,2009-08-26,2009-08-28,15.0,2256.828125,13934634.9342797,15661.5937731437,"POLYGON ((-121.03805765624426 35.83892351850855, -121.02219003605114 35.86357756050737, -121.04873654627089 35.882112827706806, -121.0485242887423 35.84259739737674, -121.03805765624426 35.83892351850855))",True
38424,2009,CDF,GLORIA,2009-08-28,2009-09-08,9.0,6435.95166016,40347179.4489118,35486.3357293335,"POLYGON ((-121.32175978221473 36.49135161582999, -121.34183679284487 36.48116546622003, -121.3092924910862 36.45036980655507, -121.270043104758 36.44064733047675, -121.26995084149013 36.427643989362906, -121.24439430795115 36.43402116714849, -121.29602860091316 36.49011567896906, -121.32175978221473 36.49135161582999))",True
38435,2009,CDF,LOCKHEED,2009-08-12,2009-08-23,14.0,7783.06396484,49581123.8502801,43587.29536671,"POLYGON ((-122.21787320484303 37.119227768492166, -122.25137060564343 37.09978580483016, -122.20671495222125 37.03729091911772, -122.18327783728832 37.05793208573036, -122.1842146256194 37.083285748177595, -122.21787320484303 37.119227768492166))",True
38444,2009,BIA,MILL CREEK 4,2009-10-07,2009-11-18,9.0,2831.12524414,20257383.8196279,28481.5814553755,"POLYGON ((-123.62099664968581 41.22352077809401, -123.6501817652199 41.18916603957933, -123.64259464463586 41.180075105526335, -123.58321336780021 41.21355185354504, -123.62099664968581 41.22352077809401))",True
38462,2009,USF,FORKS,2009-07-18,2009-07-24,1.0,2811.1315918,18001008.9635274,27865.4137921832,"POLYGON ((-118.54949209844405 37.30290235984699, -118.59395187421853 37.298337169142805, -118.5974035752393 37.2544239544349, -118.58300391271321 37.253779097688806, -118.57887541736412 37.2789096785621, -118.54949209844405 37.30290235984699))",True
38466,2009,USF,REDROCK,2009-08-21,2009-09-04,9.0,1736.91662598,12566932.2832498,18533.600872727402,"POLYGON ((-123.15109796413448 41.56902735236758, -123.1595477171229 41.58219362440922, -123.18371430449076 41.564361614030005, -123.1631680040747 41.54659654009536, -123.13788177540134 41.57038344186334, -123.15109796413448 41.56902735236758))",True
38467,2009,USF,TENNANT,2009-07-19,2009-07-24,2.0,3183.83691406,23133483.4082913,26482.7183799858,"MULTIPOLYGON (((-121.99806293509036 41.71619387259296, -122.0065978061469 41.72087416305767, -122.05096414455544 41.71101444303758, -122.02826167635338 41.69104045308962, -122.0024937764146 41.69738614353936, -121.99642921489722 41.68183846292573, -121.98044869533747 41.70431001147387, -121.99806293509036 41.71619387259296)), ((-122.02423206485587 41.71618110201332, -122.02433786304012 41.71617210527427, -122.02454577362107 41.716073008292476, -122.02423206485587 41.71618110201332)))",True
38506,2009,USF,SUGARLOAF,2009-08-01,2009-08-12,1.0,9354.16699219,65933259.3390318,55431.2070457673,"POLYGON ((-121.44585999684519 40.743434453998695, -121.47962757495044 40.71000425954866, -121.47946088895623 40.6743223440818, -121.44754842533746 40.66838685915489, -121.42143143648597 40.69273324110555, -121.39809261790637 40.68670900089106, -121.38100964001589 40.69457747865802, -121.38509993989739 40.712633921472914, -121.39986114288432 40.69246806569373, -121.40287619171008 40.72699656589363, -121.42343883697272 40.72159091703782, -121.42422542159842 40.73674052763807, -121.44585999684519 40.743434453998695))",True
38508,2009,USF,BROWN,2009-01-08,2009-01-08,1.0,1833.16394043,12971819.5671653,16921.8112486304,"POLYGON ((-121.52209263355174 40.84095142068919, -121.54029210954253 40.85144765696244, -121.55616538283374 40.83026810958994, -121.52047232430745 40.820505457860705, -121.52209263355174 40.84095142068919))",False
38512,2009,CDF,OASIS,2009-09-07,2009-09-13,4.0,1574.98205566,10552017.117114,17140.0831126396,"POLYGON ((-122.40402837095388 38.95887319359369, -122.41891478112514 38.95764458447068, -122.41603711524903 38.94376548450219, -122.38203589432152 38.92756006805578, -122.40402837095388 38.95887319359369))",True
38518,2009,USF,LA BREA,2009-08-08,2009-08-22,9.0,97815.3125,590394008.943514,115117.6097612,"POLYGON ((-120.0707815105066 35.017348428557305, -120.09406663768 35.0530886517949, -120.14123672678639 34.996055288140646, -120.1905034747828 35.00487970458315, -120.19050252256862 34.97620549689, -120.13315161254822 34.90418887169014, -120.0829683404169 34.88158952326598, -120.05861360809931 34.84990557813629, -120.00012280695027 34.828283439933365, -119.94917396088944 34.84195734066122, -119.94200154036979 34.876911001420375, -119.92010645908053 34.87272328050742, -119.88350197974844 34.894807945524036, -119.88200676719568 34.94726701314284, -119.91248676288934 34.97146837016796, -119.94411541637051 34.991653165932355, -119.9844048119475 34.976911847179245, -120.03913029583705 35.037624719522306, -120.0707815105066 35.017348428557305))",True
38545,2009,CDF,YUBA,2009-08-15,2009-08-20,11.0,3828.63208008,25936609.5709669,26961.8019089019,"POLYGON ((-121.15417789096583 39.358052731306934, -121.20441230328798 39.35083273485346, -121.21672545159858 39.32101235556924, -121.15726463792768 39.33302754835268, -121.15417789096583 39.358052731306934))",True
38547,2009,BLM,MENDIBOUREAU,2009-08-01,2009-08-01,1.0,1426.45019531,10137681.0502145,29736.3766710897,"POLYGON ((-120.35728609180427 40.99520285430514, -120.35554020347318 40.9999958267899, -120.37736006792541 40.99732840513018, -120.38708598647109 40.98158834076287, -120.36576802514111 40.96101577257462, -120.35297554477805 40.969818090815245, -120.37561279529044 40.99573503408206, -120.35728609180427 40.99520285430514))",True
38563,2009,CCO,JESUSITA,2009-05-05,2009-05-17,2.0,8733.99609375,52134060.8318499,49390.583968714105,"POLYGON ((-119.76255358963225 34.49029328181047, -119.78106948370716 34.49041022747845, -119.7671624249435 34.45807894555971, -119.69947786003662 34.446858153797365, -119.6856992432906 34.4668281323848, -119.65922103108362 34.46349505986368, -119.69771843050091 34.49286199573721, -119.76255358963225 34.49029328181047))",True
38566,2009,CDF,CORRAL,2009-08-13,2009-08-20,9.0,12242.76074219,79048966.9926852,42819.166511406,"POLYGON ((-121.51100465343968 37.62352283492268, -121.54433473493357 37.615703322922215, -121.51684638964745 37.592834987235065, -121.53081804626318 37.56705663521563, -121.46740643119294 37.56353498413149, -121.4194113769403 37.585976664995975, -121.47814806405057 37.62395166660918, -121.51100465343968 37.62352283492268))",True
38567,2009,CDF,EXPLOSIVES,2009-06-19,2009-06-19,11.0,1988.6809082,12866747.866518,26705.4570881041,"POLYGON ((-121.49408080850853 37.68543066775318, -121.52516958258877 37.671510875829696, -121.532201686261 37.65412245630113, -121.50794353990447 37.64678343092681, -121.5139447980421 37.66463326304089, -121.47776145789838 37.66713320843251, -121.49408080850853 37.68543066775318))",True
38568,2009,CDF,PACHECO,2009-08-29,2009-09-14,10.0,1688.59411621,10741559.9110052,17913.5888248841,"POLYGON ((-121.3591794449379 37.041844594827, -121.35935350520231 37.00898803013793, -121.32194135059827 37.033218256434736, -121.32429495011739 37.04077183217049, -121.3591794449379 37.041844594827))",True
38571,2009,USF,REDSPOT,2009-07-01,2009-07-26,1.0,1129.53625488,8071282.35980293,28030.0947466121,"POLYGON ((-123.39770520249296 41.17456981172387, -123.41506493784772 41.16872797177769, -123.4206467141887 41.15661434303938, -123.39486652619513 41.14134839421611, -123.39770520249296 41.17456981172387))",True
38576,2009,CDF,GOOSE,2009-08-01,2009-10-20,1.0,3948.90649414,28060444.7553766,30723.7096483073,"POLYGON ((-121.75448129806728 40.99811935163268, -121.79536720553564 40.96069059675684, -121.79229130932411 40.947683610112875, -121.7467404721449 40.953857927239355, -121.72418304772525 40.99455028528802, -121.75448129806728 40.99811935163268))",True
38577,2009,CDF,CHALK,2009-08-01,2009-09-01,1.0,6846.61962891,48670693.0625781,42011.41672534031,"MULTIPOLYGON (((-121.8334198778019 41.010060202616486, -121.8696041171592 40.993688150094, -121.8008293972477 40.95700409375438, -121.76102558689584 40.999187475446064, -121.81824159421507 40.997209270518056, -121.83064723845725 41.00119547475413, -121.8334198778019 41.010060202616486)), ((-121.82943261827673 41.00669538180261, -121.83016135948299 41.00772828460064, -121.83096246986685 41.00782603796109, -121.83067517516426 41.00712231058615, -121.82943261827673 41.00669538180261)), ((-121.82463053199166 41.008195910179786, -121.82550539226371 41.00816123917488, -121.82556532336788 41.00748901287353, -121.82434015516932 41.00774768506448, -121.82463053199166 41.008195910179786)), ((-121.82724266664954 41.00872403167085, -121.82942820036217 41.00805008792909, -121.82902904564376 41.00662005166927, -121.82617145711428 41.008284698536485, -121.82724266664954 41.00872403167085)))",True
38582,2009,CDF,CASSEL,2009-08-02,2009-08-17,1.0,6098.18603516,43292511.9436911,31451.8928401927,"POLYGON ((-121.49648063982373 40.972532860367046, -121.52432726558452 40.924681766745344, -121.45703774111203 40.924213483821006, -121.4463099387165 40.948970036272634, -121.49648063982373 40.972532860367046))",True
38587,2009,CDF,COFFIN,2009-08-12,2009-08-14,7.0,1098.51867676,7738675.70496233,16883.6004812734,"POLYGON ((-122.81504387303673 40.68020156725902, -122.8293932775176 40.69212809707046, -122.86008378082171 40.685259544078036, -122.84157372669446 40.67652081455498, -122.81504387303673 40.68020156725902))",True
38602,2009,USF,SHOTGUN,2009-06-17,2009-10-12,1.0,1333.44116211,8327479.4553587,23198.0206972661,"POLYGON ((-118.53557730518583 36.33594703033681, -118.54753243532986 36.33806945185732, -118.51998791569406 36.27793868497501, -118.51767480683807 36.302752018304396, -118.53557730518583 36.33594703033681))",True
38605,2009,USF,LION,2009-06-29,2009-10-16,1.0,2577.44848633,16037622.8856886,28200.5082716807,"POLYGON ((-118.28747925961275 36.18776873609871, -118.31328857817435 36.17679736695714, -118.29897341028558 36.13136277268525, -118.26869281363551 36.177482847047735, -118.28747925961275 36.18776873609871))",True
38606,2009,USF,GRANITE,2009-07-20,2009-11-02,1.0,1397.00915527,8689242.10509661,23726.7882324283,"MULTIPOLYGON (((-118.19674458208215 36.16539906865034, -118.22794602017038 36.164279759921456, -118.231206939686 36.14924656465993, -118.20881083292849 36.13777697264898, -118.19410916938027 36.15592831571085, -118.19846276457324 36.15947918478291, -118.20398220861328 36.155201132719576, -118.20697589819653 36.15772946613943, -118.19674458208215 36.16539906865034)), ((-118.20739558391077 36.139805166549095, -118.20776219266644 36.139927164459415, -118.20830171813111 36.13973513841797, -118.20741440271763 36.13975739415106, -118.20739558391077 36.139805166549095)), ((-118.20052690983982 36.166055125515776, -118.20035718933657 36.16606287157935, -118.20042342032583 36.16627640329313, -118.200708497088 36.166177356728106, -118.20052690983982 36.166055125515776)))",True
38611,2009,USF,LT-17(BACKBONE),2009-07-01,2009-09-03,1.0,5193.64208984,37014229.3179205,49630.3386940364,"POLYGON ((-123.4243981920029 41.11348924041427, -123.46193643503854 41.073614412138525, -123.46451549372767 41.03935418541836, -123.40481315631455 41.06172815522898, -123.42144571263334 41.071679381760546, -123.40449773805533 41.07547336626096, -123.40971376263344 41.08653525077065, -123.43196593682455 41.096525626359046, -123.4243981920029 41.11348924041427))",True
38612,2009,USF,KNIGHT,2009-07-26,2009-08-21,9.0,6129.37646484,40196581.1110334,50318.9027907892,"POLYGON ((-120.15436908833047 38.183174701218874, -120.24171502326705 38.18344204046632, -120.33341804604639 38.17223521657274, -120.29356919955607 38.15301143281675, -120.16735641327868 38.16677120776379, -120.15436908833047 38.183174701218874))",True
38640,2009,CCO,GUIBERSON,2009-09-22,2009-09-24,14.0,17526.68554688,104316684.773909,82207.6857013708,"MULTIPOLYGON (((-118.79766308362494 34.38451721740567, -118.82277316434914 34.38505912337179, -118.82527499577165 34.37120655607729, -118.84171770393492 34.3832327719046, -118.89459817040178 34.37890629269633, -118.92105752607263 34.3529491626004, -118.96054078159851 34.358382248020646, -118.9801015367231 34.34909602356414, -118.97705467316324 34.32133400636011, -118.93958320010606 34.321932284919896, -118.91672399924313 34.340494739899164, -118.89518646630155 34.33213345130247, -118.88543443013732 34.346229464638824, -118.8753356712229 34.32113394538733, -118.84994633392122 34.311067718947356, -118.85313479981761 34.325455400965105, -118.84101765312224 34.31766074525275, -118.8253937072381 34.33272838817057, -118.79766308362494 34.38451721740567)), ((-118.98582653236812 34.34814370918959, -118.98675361619922 34.34832638258229, -118.98227273961199 34.347443387037636, -118.98259844897103 34.34750757695788, -118.98582653236812 34.34814370918959)))",True
38641,2010,DOD,BEAR CREEK,2010-10-28,2010-10-30,11.0,1219.5369873,7311003.28267024,12973.7103820732,"POLYGON ((-120.57137750679519 34.641839210190746, -120.57181817445952 34.66037292113434, -120.60121396019909 34.66336449991306, -120.59254071984272 34.648831596671165, -120.57137750679519 34.641839210190746))",True
38653,2010,BLM,COTTON,2010-05-15,2010-05-20,2.0,2037.96582031,12337650.2614909,20110.0009339589,"POLYGON ((-119.87121137645649 35.074486212351864, -119.89448808372076 35.07281308607264, -119.90934944526859 35.05401082296913, -119.87416363034896 35.051545078016325, -119.85526101783245 35.06864717784141, -119.87121137645649 35.074486212351864))",True
38682,2010,BLM,INDIAN,2010-07-18,2010-07-25,1.0,1502.19506836,9240103.97422964,12909.3498443594,"POLYGON ((-117.95885136939059 35.6991550596889, -117.957296423363 35.717638018089175, -117.99263752196096 35.70864947857762, -117.9801729850671 35.699648653693714, -117.95885136939059 35.6991550596889))",True
38693,2010,USF,MONO,2010-07-26,2010-07-29,1.0,1204.50683594,7842005.03282522,16024.5505273053,"POLYGON ((-119.03191142786524 37.920301255153404, -119.06031641945715 37.90445457665409, -119.06333868175466 37.883198878207196, -119.04853944859016 37.89171130505384, -119.03191142786524 37.920301255153404))",True
